week,pais,valor
2022-04-11,Dinamarca,2020
2022-04-11,Estonia,1785
2022-04-11,Finlandia,2166
2022-04-11,Francia,1792
2022-04-11,Alemania,2026
2022-04-11,Grecia,2046
2022-04-11,Hungría,1268
2022-04-11,Irlanda,1826
2022-04-11,Italia,1765
2022-04-11,Letonia,1787
2022-04-11,Lituania,1683
2022-04-11,Luxemburgo,1701
2022-04-11,Países Bajos,2085
2022-04-11,Polonia,1384
2022-04-11,Portugal,1948
2022-04-11,Rumanía,1561
2022-04-11,Eslovaquia,1734
2022-04-11,Eslovenia,1503
2022-04-11,España,1790
2022-04-11,Suecia,1991
2022-04-25,Austria,1719
2022-04-25,Bélgica,1763
2022-04-25,Bulgaria,1485
2022-04-25,Croacia,1642
2022-04-25,Chipre,1507
2022-04-25,Dinamarca,2087
2022-04-25,Estonia,1834
2022-04-25,Finlandia,2174
2022-04-25,Francia,1790
2022-04-25,Alemania,2029
2022-04-25,Grecia,2074
2022-04-25,Hungría,1282
2022-04-25,Irlanda,1819
2022-04-25,Italia,1766
2022-04-25,Letonia,1778
2022-04-25,Lituania,1672
2022-04-25,Luxemburgo,1685
2022-04-25,Países Bajos,2088
2022-04-25,Polonia,1399
2022-04-25,Portugal,1975
2022-04-25,Rumanía,1556
2022-04-25,Eslovaquia,1698
2022-04-25,Eslovenia,1503
2022-04-25,España,1817
2022-04-25,Suecia,2019
2022-05-02,Austria,1732
2022-05-02,Bélgica,1821
2022-05-02,Bulgaria,1495
2022-05-02,Croacia,1665
2022-05-02,Chipre,1526
2022-05-02,Dinamarca,2181
2022-05-02,Estonia,1894
2022-05-02,Finlandia,2159
2022-05-02,Francia,1802
2022-05-02,Alemania,2059
2022-05-02,Grecia,2107
2022-05-02,Hungría,1267
2022-05-02,Irlanda,1819
2022-05-02,Italia,1778
2022-05-02,Letonia,1805
2022-05-02,Lituania,1704
2022-05-02,Luxemburgo,1744
2022-05-02,Países Bajos,2112
2022-05-02,Polonia,1422
2022-05-02,Portugal,1878
2022-05-02,Rumanía,1547
2022-05-02,Eslovaquia,1721
2022-05-02,Eslovenia,1503
2022-05-02,España,1837
2022-05-02,Suecia,1993
2022-05-09,Austria,1755
2022-05-09,Bélgica,1875
2022-05-09,Bulgaria,1518
2022-05-09,Croacia,1706
2022-05-09,Chipre,1566
2022-05-09,Dinamarca,2208
2022-05-09,Estonia,1894
2022-05-09,Finlandia,2218
2022-05-09,Francia,1865
2022-05-09,Alemania,2093
2022-05-09,Grecia,2171
2022-05-09,Hungría,1252
2022-05-09,Irlanda,1839
2022-05-09,Italia,1808
2022-05-09,Letonia,1840
2022-05-09,Lituania,1745
2022-05-09,Luxemburgo,1790
2022-05-09,Países Bajos,2153
2022-05-09,Polonia,1454
2022-05-09,Portugal,1915
2022-05-09,Rumanía,1586
2022-05-09,Eslovaquia,1776
2022-05-09,Eslovenia,1560
2022-05-09,España,1878
2022-05-09,Suecia,1964
2022-05-16,Austria,1774
2022-05-16,Bélgica,1925
2022-05-16,Bulgaria,1541
2022-05-16,Croacia,1790
2022-05-16,Chipre,1603
2022-05-16,Dinamarca,2221
2022-05-16,Estonia,1956
2022-05-16,Finlandia,2257
2022-05-16,Francia,1892
2022-05-16,Alemania,2131
2022-05-16,Grecia,2205
2022-05-16,Hungría,1243
2022-05-16,Irlanda,1859
2022-05-16,Italia,1823
2022-05-16,Letonia,1860
2022-05-16,Lituania,1802
2022-05-16,Luxemburgo,1806
2022-05-16,Países Bajos,2179
2022-05-16,Polonia,1538
2022-05-16,Portugal,1952
2022-05-16,Rumanía,1611
2022-05-16,Eslovaquia,1777
2022-05-16,Eslovenia,1632
2022-05-16,España,1897
2022-05-16,Suecia,2078
2022-05-23,Austria,1808
2022-05-23,Bélgica,1967
2022-05-23,Bulgaria,1577
2022-05-23,Croacia,1807
2022-05-23,Chipre,1670
2022-05-23,Dinamarca,2315
2022-05-23,Estonia,1995
2022-05-23,Finlandia,2370
2022-05-23,Francia,1972
2022-05-23,Alemania,2154
2022-05-23,Grecia,2267
2022-05-23,Hungría,1257
2022-05-23,Irlanda,1939
2022-05-23,Italia,1873
2022-05-23,Letonia,1918
2022-05-23,Lituania,1856
2022-05-23,Luxemburgo,1827
2022-05-23,Países Bajos,2225
2022-05-23,Polonia,1585
2022-05-23,Portugal,2016
2022-05-23,Rumanía,1630
2022-05-23,Eslovaquia,1800
2022-05-23,Eslovenia,1560
2022-05-23,España,1940
2022-05-23,Suecia,2088
2022-05-30,Austria,1826
2022-05-30,Bélgica,1947
2022-05-30,Bulgaria,1594
2022-05-30,Croacia,1867
2022-05-30,Chipre,1715
2022-05-30,Dinamarca,2410
2022-05-30,Estonia,2011
2022-05-30,Finlandia,2368
2022-05-30,Francia,1962
2022-05-30,Alemania,2193
2022-05-30,Grecia,2277
2022-05-30,Hungría,1240
2022-05-30,Irlanda,1989
2022-05-30,Italia,1885
2022-05-30,Letonia,1944
2022-05-30,Lituania,1908
2022-05-30,Luxemburgo,1888
2022-05-30,Países Bajos,2250
2022-05-30,Polonia,1634
2022-05-30,Portugal,2055
2022-05-30,Rumanía,1645
2022-05-30,Eslovaquia,1827
2022-05-30,Eslovenia,1560
2022-05-30,España,1968
2022-05-30,Suecia,2168
2022-06-06,Austria,1988
2022-06-06,Bélgica,2023
2022-06-06,Bulgaria,1624
2022-06-06,Croacia,1873
2022-06-06,Chipre,1760
2022-06-06,Dinamarca,2544
2022-06-06,Estonia,2112
2022-06-06,Finlandia,2499
2022-06-06,Francia,2101
2022-06-06,Alemania,1999
2022-06-06,Grecia,2356
2022-06-06,Hungría,1263
2022-06-06,Irlanda,1989
2022-06-06,Italia,1940
2022-06-06,Letonia,2038
2022-06-06,Lituania,2029
2022-06-06,Luxemburgo,2017
2022-06-06,Países Bajos,2368
2022-06-06,Polonia,1728
2022-06-06,Portugal,2171
2022-06-06,Rumanía,1678
2022-06-06,Eslovaquia,1852
2022-06-06,Eslovenia,1560
2022-06-06,España,2048
2022-06-06,Suecia,2303
2022-06-13,Austria,2048
2022-06-13,Bélgica,2107
2022-06-13,Bulgaria,1665
2022-06-13,Croacia,1829
2022-06-13,Chipre,1783
2022-06-13,Dinamarca,2490
2022-06-13,Estonia,2119
2022-06-13,Finlandia,2558
2022-06-13,Francia,2130
2022-06-13,Alemania,2007
2022-06-13,Grecia,2408
2022-06-13,Hungría,1230
2022-06-13,Irlanda,2169
2022-06-13,Italia,2014
2022-06-13,Letonia,2100
2022-06-13,Lituania,2062
2022-06-13,Luxemburgo,1996
2022-06-13,Países Bajos,2369
2022-06-13,Polonia,1714
2022-06-13,Portugal,2170
2022-06-13,Rumanía,1726
2022-06-13,Eslovaquia,1912
2022-06-13,Eslovenia,1560
2022-06-13,España,2117
2022-06-13,Suecia,2229
2022-06-20,Austria,2089
2022-06-20,Bélgica,2110
2022-06-20,Bulgaria,1690
2022-06-20,Croacia,1830
2022-06-20,Chipre,1800
2022-06-20,Dinamarca,2435
2022-06-20,Estonia,2169
2022-06-20,Finlandia,2545
2022-06-20,Francia,2128
2022-06-20,Alemania,1974
2022-06-20,Grecia,2424
2022-06-20,Hungría,1226
2022-06-20,Irlanda,2169
2022-06-20,Italia,2063
2022-06-20,Letonia,2103
2022-06-20,Lituania,2065
2022-06-20,Luxemburgo,1943
2022-06-20,Países Bajos,2356
2022-06-20,Polonia,1702
2022-06-20,Portugal,2121
2022-06-20,Rumanía,1731
2022-06-20,Eslovaquia,1913
2022-06-20,Eslovenia,1560
2022-06-20,España,2141
2022-06-20,Suecia,2160
2022-06-27,Austria,2102
2022-06-27,Bélgica,2042
2022-06-27,Bulgaria,1714
2022-06-27,Croacia,1848
2022-06-27,Chipre,1819
2022-06-27,Dinamarca,2435
2022-06-27,Estonia,2147
2022-06-27,Finlandia,2523
2022-06-27,Francia,2086
2022-06-27,Alemania,1929
2022-06-27,Grecia,2400
2022-06-27,Hungría,1216
2022-06-27,Irlanda,2169
2022-06-27,Italia,2073
2022-06-27,Letonia,2096
2022-06-27,Lituania,2048
2022-06-27,Luxemburgo,1897
2022-06-27,Países Bajos,2336
2022-06-27,Polonia,1664
2022-06-27,Portugal,2101
2022-06-27,Rumanía,1733
2022-06-27,Eslovaquia,1914
2022-06-27,Eslovenia,1606
2022-06-27,España,2128
2022-06-27,Suecia,2181
2022-07-04,Austria,2086
2022-07-04,Bélgica,2006
2022-07-04,Bulgaria,1724
2022-07-04,Croacia,1850
2022-07-04,Chipre,1826
2022-07-04,Dinamarca,2382
2022-07-04,Estonia,2169
2022-07-04,Finlandia,2409
2022-07-04,Francia,2082
2022-07-04,Alemania,1900
2022-07-04,Grecia,2392
2022-07-04,Hungría,1223
2022-07-04,Irlanda,2159
2022-07-04,Italia,2065
2022-07-04,Letonia,2043
2022-07-04,Lituania,1984
2022-07-04,Luxemburgo,1878
2022-07-04,Países Bajos,2306
2022-07-04,Polonia,1634
2022-07-04,Portugal,2084
2022-07-04,Rumanía,1726
2022-07-04,Eslovaquia,1946
2022-07-04,Eslovenia,1772
2022-07-04,España,2112
2022-07-04,Suecia,2103
